0,0001878881987577635; 13947,562111801259
0,0005869565217391307; 13572,437888198774
0,0009361413043478262; 13211,946169772273
0,00118555900621118; 12783,612836438939
0,0014848602484472048; 12323,354037267096
0,0017841614906832295; 11844,472049689455
0,002133346273291925; 11450,724637681173
0,0024825310559006214; 11062,298136645975
0,0028815993788819877; 10623,322981366473
0,003330551242236025; 10206,695652173923
0,003779503105590062; 9845,139751552806
0,00427833850931677; 9481,987577639762
0,004876940993788819; 9101,542443064192
0,0055254270186335394; 8731,739130434791
0,006223796583850932; 8366,876663708972
0,006972049689440994; 8027,383540372679
0,007820069875776398; 7674,651483781926
0,008767857142857143; 7322,229813664603
0,00981541149068323; 6974,3873517786615
0,010912849378881987; 6634,816487859973
0,012010287267080744; 6330,073404856019
0,013107725155279502; 6054,353472614348
0,014205163043478259; 5801,852060982501
0,015302600931677016; 5568,215697346137
0,016400038819875777; 5349,090909090914
0,017497476708074534; 5148,831168831171
0,018594914596273292; 4964,5341614906865
0,01969235248447205; 4788,944099378885
0,020789790372670806; 4622,060982495768
0,021887228260869564; 4469,689440993792
0,02298466614906832; 4326,0248447204995
0,02408210403726708; 4188,164878599664
0,02517954192546584; 4063,3653303218543
0,026276979813664596; 3940,0169395821595
0,027374417701863354; 3826,8266516092626
0,02847185559006211; 3719,4409937888213
0,02956929347826087; 3619,311123658952
0,030666731366459626; 3523,5347261434235
0,031764169254658386; 3432,1118012422376
0,032861607142857144; 3349,3958215697367
0,0339590450310559; 3268,1309994353487
0,03505648291925466; 3194,121964991531
0,036153920807453416; 3124,466403162056
0,03725135869565217; 3059,1643139469234
0,03834879658385094; 3009,8249576510443
0,039446234472049695; 2964,8390739695096
0,04039402173913044; 2937,2670807453414
